text,label
hukum nang meolah bingung,0
mudahan salamatan patugas bpk niat mambantu korban kamandahan lawan pangguna jalan nang lain jua salamat kita pangguna jalan nih kalo ada mobil bpk atau mobil ambulan lakas haja ka pinggir mambari jalan kalo jalan pas kada macet kita kawa ka pinggir aku satuju sistem parbatasan jadi bpk nang taparak dulu nang turun ka lokasi kamandahan sambil bpk nang jauh manyusul lawan kacapatan di sasuaiakan kondisi di jalan biar salamat sabarataan pangalaman pribadi aku parak di tabrak mobil bpk pas naik becak pas bulik sekolah alhamdulillah masih dalam lindungan allah swt sampai wayahini bila mandangar sirine mobil takutan badahulu dah,0
tambah bingung ulun,0
bila sudah ada panatapan tasangka baarti sudah ada pihak nang dinyataakan basalah mudahan kada taulang kajadian nang sama di kamudian hari,0
hukum negeri wakanda,0
lucunya negri india kaya jaminan kesehatan india kalo handak berobat kadada pak di layani kecuali meninggal hanyar dilayani lawan dapat ruangan lawan kaya ngini kalau kada sorang nang mati hanyar aman,0
loco korban jadi tersangka hanya di negri wakanda,0
begalnya kada harat makanya si korban kawa malawani,0
bubuhan begal tekurihing mendengar pernyataan ini ,0
selamat datang di negara indonesia bersuara kada kawa mambari saran wan kritik kada didangari nang terakhir mambela diri wan menyelamatkan nyawa surang kada kawa jua,0
mbah ini kena timbul undang undang mambunuh mambunuh maling begal atau pelaku kejahatan lainnya kada dihukum selagi mambela diri jar,0
di islam ja mampertahan an harta kalo meninggal jadi mati syahid lah ini,0
secara syariah amun kita dimalingi kita bunuh rampoknya kita kada dosa amun kita mati karana dirampok kita mati syahid ini malah mambila harta sorang malah ditahan,0
kalo begalnya kada dibunuh di kesempatan lain bisa jadi si korban kalo pina diincar pulang,0
hirang,0
pernyataan ini nih nang meolah begal tambah banyak magin wani,0
hadeh cuy jadi kalo ada begal kita harus pasrah kah lur,0
sapi,0
begal tetawa meliat berita ngini sambil berokoan inya,0
kan mampertahankan nyawa itu boleh,0
ingati jadiakan pambalajaran nang samalam samalam munnya balajar tarus pabila lulusnya,0
jaka sekalian diolah akan bpjs ketenaga begalan sekira ada jaminan kecelakaan kerja,0
selamat badatang di negeri saribu dongeng,0
aja harus kaya apa mun handak di celakai atau dibunuh urang behinip ae leh,0
untung masih ada nang peduli masyarakat masih mambela korban begal,0
para begal tekurihing melihat ini,0
selamat datang di negara wakanda,0
kawanku urang cina katuju bakawanan baik urangnya,0
negeri lawak bela diri jadi tersangka miris,0
seharusnya dipikirkan lagi sgan pembelaan diri karana kada handka pang urang dibegal mbah tu mati konyol,0
kiapa handak kada tambah banyak begal jadinya begal dilindungi hukum di indonesia indonesia hantap,0
kurang jelas habis tuntas beritanya nyaman jua didangar,0
sudah dibebaskan karana lembaga masyarakat minta penangguhan penahanan,0
selamat beribadah puasa kawan,0
hakun jadi korban tapi sorang dibunuh lah luar biasa heh,0
hah jadi saksi,0
korban sudah di bebaskan min begal nang kabur tetap jadi tersangka buron,0
kada jelas lalu,0
terima kasih infonya mimin,0
kanapa,0
urang puasa menahan hawa nafsu artinya nang puasa tu menahan godaan kalau nang urang puasanya kada kuat imannya sandal gapit gin kelihat kelihatan ayam besanga ujar ipin mohon maaf maaf kalau salah,0
lucut tuh ,0
nafsu nang ditutup bukan usaha urang nang ditutup,0
biar ja di angkut suruh habisi makanannya lawan bubuhannya amun handak merasai kalu,0
imannya urang sebelah lemah banar kaya tempe ,0
tiga satu tutup lawan,0
bejualan bubur bepagian dipinggir jalan tadi buka gin aku kada tergoda jua melihat lawan menukar urang kada puasa pasti ada uy heh muarnya warung cina dirazia dimana akal,0
cobai bubuhan anggota satuan polisi pamong praja masuk kelayan jam sebelas atawa dua belas wani lah kira kira menagur,0
jangan salahkan rumah makannya ini puasa kusus sagan urang nang beriman maka jelas ayatnya hai orangorang nang beriman diwajibkan atas kamu berpuasa di bulan ramadhan amun ada urang islam nang kada puasa itu bagi buhannya nang amun balum beriman barapa banyak urang puasa kada sumbahnang padahal buhannya jua banyak melanggar perintah allah maka kebijakan buka warung makan di bulan puasa sebujurnya kada salah tinggal kita haja lagi sebagai islam ktp sebagai islam beriman,0
mudahan ada parbaikan lantaran kami dijalan satiap ada kajadian kamandahan malah umpat was was lantaran buhannya bawa kandaraan laju banar lawan maabaiakan kasalamatan kandaraan umum nang lain,0
tetap semangat kawan,0
masalah lain masalah iman nang lemah tapi disini sudah ada edaran wan inya melanggaran peraturan,0
waduh,0
nang masuk pasti nang kada puasa lawan kada haram mamakan babi jadi kada kawa dilarang pang bajualan apalagi gasan nang non muslim,0
warga net tampaikan aksi bubuhan ikam,0
survey komen netizen bubuhan pian aturan ya aturan tapi logika jua dipakai jangan karas pian ja bapak nang terhormat ai dari sini ja urang sudah kawa menilai supaya kelihatan begawi kalo ni sekalinya begawian luput,0
pina kadada gawian kah buhan anak buah pian nih pak masa iya makanan non halal dirazia jua perdanya mun kawa dirubah ulun sebagai urang muslim kada tegiur jua kalo wan bedua tuh pun minta rela,0
loco itu warung babi kanapa dilarang kesian urang warung nang lain nang buka banyak,0
aduh satpol sekarang mulai merasa bakuasa padahal sama rayat jua kanapa aturan wahini makin hari makin beubah bulan makin tahun mulai konyol dah demi duit gajih kada sebarapa jadi sesama rayat senyamannya,0
warung nonis dirazia hahaha,0
satuan polisi pamong praja si paling kanapa,0
lamah banar kalo puasa haruskah warung tutupan urang cari rejeki lho itu ulun kalo lagi puasa syawal puasa sunnah atau bayar hutang puasa ada kawan makan wan minum muka mata kuat haja masih sambil menyuap anaknya makan kuta jua masih puasanya kalo sampai ada nang pacah puasa karana ada warung buka masih lemah itu,0
bubuhannya nang berumur di zaman wahini kada kawa menyaingi pemikiran kaum milenial miris banyaki lagi belajarnya,0
jalan ditinggiakan mustinya bakurang dampaknya lamun debit banyu naik lagi tapi rumah warga tatap kabanjiran lantaran jalan lain asal utama sabab banjir,0
ulun satuan polisi pamong praja,0
kayaapa,0
gerigitan banar ulun,0
saran tambah menu sate babi ja mbah tu kipas dah tu jadi asapnya haram lalu menyebar wan bubuhannya kada wani masuk,0
sagan apa cuba nutup nutup kadada tantangan lalu puasanya kalo kaitu,0
amun inya tergoda,0
satuan polisi pamong prajanya nang salah haha siapa jua umat islam nang tertarik makan non halal pas hari puasa ja kadada nang tertarik sedikitpun,0
semoga sukses review perda ini,0
dasar loco leh,0
kada bulan puasa ja zaman covid ni mata pencarian urang banyak nang garing apalagi bulan puasa itu mata pencarian sidin kasian padahal walaupun sidin buka amun urang niat puasa kada papa ai tapi ya kaya ini pang kenyataannya rasa bingung jua melihat sebagai rayat biasa nah,0
ya ai urang handak batalakan puasa makan daging babi ya masa nang kadada kewajiban puasa disuruh umpat puasa jua miris miris,0
bepikir positif ja amun sidin perlu duit gasan hari raya,0
keadilan sosial bagi sebarataan rayat indonesia,0
salah sasaran nang iyanya coba kapelabuhan kapasar mun kada di sumap buhannya nang merazia colek perda ne kacam apa kebijakannya ne sekuat itu kah godaan babi sampai bisa mambatalakan puasa ,0
pak mohon klarifikasinya bulan romadhan jangan sampai menyengsarakan dangsanak kita nang non muslim,0
hadeh pak satuan polisi pamong praja ini indonesia kada agama satu wara ja nang hidup di sini pak handak ketawa takutan kalopina tambah akil balik,0
aturan tu manusia jua nang maolah harus disikapi dengan bijak petugas ai,0
amun jelas warung non muslim pasti ai urang nang muslim kada menukari jua biar inya bajualan kada marasa teganggu jua harusnya nang merazia koordinasi dulu walaupun tugas meitihi dulu,0
tergantung urangnya biar warung buka inya kada tergoda ngalih kebanyakan peraturan ni,0
berarti alam sekitarnya masih sehat sampai awak bisa seganal itu,0
tanah di jalan daerah bati bati musti dirataakan lawan ditikin kalo dilalui tarus ya ngalih gasan panggawiannya musti adanya kasadaran matan masyarakat gasan kada malalui jalan ngintu supaya gawiannya lakas tuntung,0
ya kada jua mambatalakan puasa wan daging babi konyol nih satpol banjarmasin,0
mui bekasi masih terbaik banar,0
liwar banar satuan polisi pamong praja ini malahan urang berpuasa itu nang harus bisa menahan cobaan haus wan lapar lain malah meulah sengsara masyarakat banyak,0
kuitan,0
aku bingung kadada kah buhan putra banua nang baisi pt atawa cv kontraktor jadi hampir sabarataan proyek di kalsel ngini gugurnya lawan pt luar tarus hapus ikam tambahi lagi ngini ngarannya tiwas harap anak urang pada anak saurang,0
perdanya ada nang kada relevan lagi mohon ditindak lanjuti nang lebih berwewenang salam toleransi,0
itu warung khusus non muslim biarakan ja bubuhannya cari nafkah kadada jua buhan kita makan babi kalau bisa perdanya diubah lagi khusus warung non muslim,0
pian kada salah bang nang salah utak nang nyekal toko pian bang,0
ketu banar bawahan menyasahi target dari atasan,0
saran ja lah kana kalo meadakan turnamen wasitnya jangan buhan itu lagi banyak ja nang lain,0
ya am garagara mampetingkan agama haja lalu urang nang mengais rezeki dihambat sedangkan allah sudah maha pemberi rezeki wan lagian depotnya sudah ditutup ujarnya biarha sudah kita sebarataan pasti mati wan masing masing ja bekubur itu pang kisah taat kepada allah tapi nang sebujurnya taat kepada allah itu kada menggangu kehidupan urang sudah ada contoh dari nabi muhammad saw ber akhlak lah kepada pepadaan karana kita seberataan sama sama datang dari dzatnya allah mohon maaf kalo ulun ada salah di dalam komentar,0
babi kecap mamang menggoda,0
lah meloco minta dokumentasi tapi dihujat haha masa warung makan babi aja dirazia pak urang islam mana tergoda,0
amunnya kada mampu kada mungkin manang tender proses tender dilakuakan dangan jujur banar lawan mangadapanakan kabaikan,0
ulun sebagai umat beragama jujur sedikit tejapai perasaan ulun bapaknya sudah nutup pintunya sagan menghormati umat muslim maka itukan usaha kada merugikan urang lain,0
infonya berabut bola jar bolanya baya sebuting ja padahal urangnya nang main banyak,0
jalan licak liang anggang cucuk gasan wisata hanyar gasan nang katuju maliwati medan medan nang manantang banar gagaraulah proyek nang gagal tarima kasih gasan kontraktor lain malahan mambaiki jalan malahan kondisi magin rusak banar maulah supan pemerintah daerah haja,0
tarus kanapa disatujui kalo banyak kada katuju kontraktornya musti labih taliti lain panawaran nang paling randah nang diambil gasan palajaran gasan sabarataan,0
satpol masuk akal urang puasa tergoda wan babi,0
ketuju banar mamagat rejeki urang kalo pina banar ai lagi nyaman behinak dipagat allah,0
katuju banar lawan radar banjarmasin ni bagus banar mancari habar mawakili buhan kami jua,0
cek disentra antasari siang siang mang ai,0
kada tahu jua kanapa muar banar meitihi muha muha bapak bapak satpol ini,0
ya ampun kurang gawiannya nang razia masa iya sabarataan warung disuruh tutup non halal kaitu jua,0
kadada progam kerja lagi kah pak selain nang razia kaini,0
lamah,0
kada jua kalo lah buhan islam makan babi,0
loconya negri ini,0
main kapalangkaraya itu anggota satuan polisi pamong praja,0
sadang perdanya dikaji ulang tiap tahun kejadian mahirip terulang pulang,0
coklat,0
lemahnya iman lwn babi aja baliur kah non muslim bila makan indomie hintalu bejarang sebelah ku sini malah ketuju aku kesempatan kita menunjukan islam rahmatan lilalamain supan banar urang islam masih maurus buka tutup warung mun aku jadi kepala dinasnya asa supan menyuruh anak buah bekarasan lawan masyarakat urusan buka tutup warung ngini,0
lamah banar kaitu ja kada tahan,0
bubuhan kami sebagai umat muslim nang berpuasa insyaallah kada tergiur pak lawan babi,0
setidaknya jangan tebang pilih pas handak merazia resto warung nang buka di bulan puasa waktu pagi siang hari ,0
uma pemerintah banjar peraturan kada relevan kaya itu masih dipakai,0
wahini batal puasa kada perlu kawarung kaalfamart gen kawa nukar ciki bawa makan batal puasa mun handak rata semuaan jangan warung haja alfamart indomaret tu nah tutupi satu kalau kada wani baik kada usah betutup tutupan lamah banar iman melihat warung langsung belok apalagi nang di tutup warung non halal kada paham lagi dah lawan aturannya,0
iman nang lemah ,0
kasi makan syarat puasa salah satunya bisi akal,0
bingung jua patugasnya pangarasan jua,0
ulun kada kacar ,0
masa berjualan babi dirazia lawak satuan polisi pamong prajanya ni apakah urang muslim di banjarmasin ini pemakan daging babi jua kah tulung dikaji lagi itu peraturannya woi,0
tulung direvisi itu peraturan logo lalu kalo dasar sudah niatnya puasa ya puasa haja kalo dasar dibuka gonol warung nasi dasar bujur niatnya puasa ya puasa haja wahai pak satuan polisi pamong praja dibelakang ramayana nih banyak warung makan nang buka tulung digrebekk jua jangan agama non muslim haja nang digaduhi,0
ya allah mudahkan sebarataan aamiin,0
menurut ulun biarkan ja warung kaitu buka asalkan warungnya tu kada bejual makanan halal pas bulan ramadhan andai itu kejadian bisa ja ditindak lanjuti,0
mudahan kada guringan buhan pian pian nang mangarti ka hukum kalo kaini hasil hujungnya baik dibuka matan proses awal lelang dokumennya sampai lawan palaksanaannya yakin dah musti dapatnya,0
kasiannya urang jualan kan lain sagan agama islam ja kan hibak non muslim di banjarmasin mudahan allah menggantii rejeki nang lain koh ci lah,0
tulung viralkan sampai kawalikota supaya ada jalan tengah biar sama sama nyaman sagan berataan urang,0
behapal,0
hagin non muslim wan muslim nang lagi ada berhalangan amun butuh banar warung makan buka di siang hari sagan parut bubuhannya nang lagi lapar intinya berpikir positif jaa,0
yah mudahan kada manjadi wacana malakukan pambanahan lawan bantuan warga sakitar nang dirugiakan,0
cukup petinggi negri nang rumit kita jangan alhamdulillah di palangkaraya walaupun hibak warung buka iman kami kada goyah karana lain salah warungnya dimana sila kalima,0
lain warung nang di tutup pak ai tapi nafsu pian,0
harus lebih selektif jangan cakah,0
takuni nang merazia puasa lah dulu tu haha rancak dah melihat bubuhannya tu makan di warung sakadup hahah,0
sabar sabar sabar ujar kalo pina disahuti sidin unda kada puasa jua ,0
bagus ja kaini sakira sampai lawan pemerintah sudah lawas masalah ini nih kita itihi reaksi pemerintah di jawa kada sampai seini nya,0
peraturan di kalselkan sudah lawas jadi kanapa hanyar wahini abutnya,0
kaini lalu lah pemerintah,0
perda ini sagan urang islam pas bulan ramadhan dikota banjarmasin harusnya diperdanya tuh dulah jua pengecualian sagan non muslim berarti perda ini cacat hukum wan harus direvisi wan bagi penegak perda dilapangan dalam hal ini satuan polisi pamong praja harus mamahami bujur isi perda ini ulun yakin perda ini kada salah cuman penerapan dilapangan nang salah dalam konteks kejadian razia non muslim seandainya haja menempuh jalur hukum bisa nang bisi warung menang dipengadilan sagan aturan masalah agama kada boleh dengan perda tapi dengan undang undang dalam toleransi,0
peraturan dinegeri dagelan keini lalu,0
bujur ja kah merazia warung non halal nang dijual jelas lain makanan urang muslim masih banyak warung warung halal nang buka terang terangan tapi kada pernah kena razia kalo handak razia ya fokus utamanya kawarung warung nang jelas berhubungan lawan umat muslim nang nyata dimakan umat muslim kanaa jadi warung non halal nang di urusi tulung,0
puhun,0
coba datangi richese factory itu buka kadada ae dirazia cendana masih rami jua masa kada dirazia ini warung non halal dirazia jua lah bepikir ae urang islam makan babi,0
satpol tu jadi mendatangi kadanya merazia pang sebujurnya handak anu ngitu tuh banar ae,0
